,SampleID,Env
9919,SRR6264613,Population Characteristics:Health
9920,SRR6264615,Population Characteristics:Health
9921,SRR6264619,Population Characteristics:Health
9922,SRR6264620,Population Characteristics:Health
9923,SRR6264621,Population Characteristics:Health
9924,SRR6264622,Population Characteristics:Health
9925,SRR6264623,Population Characteristics:Health
9926,SRR6264626,Population Characteristics:Health
9927,SRR6264627,Population Characteristics:Health
9928,SRR6264629,Population Characteristics:Health
9929,SRR6264633,Population Characteristics:Health
9930,SRR6264634,Population Characteristics:Health
9931,SRR6264636,Population Characteristics:Health
9932,SRR6264637,Population Characteristics:Health
9933,SRR6264638,Population Characteristics:Health
9934,SRR6264642,Population Characteristics:Health
9935,SRR6264650,Population Characteristics:Health
9936,SRR6264651,Population Characteristics:Health
9937,SRR6264652,Population Characteristics:Health
9938,SRR6264656,Population Characteristics:Health
9939,SRR6264660,Population Characteristics:Health
9940,SRR6264664,Population Characteristics:Health
9941,SRR6264667,Population Characteristics:Health
9942,SRR6264669,Population Characteristics:Health
9943,SRR6264670,Population Characteristics:Health
9944,SRR6264671,Population Characteristics:Health
9945,SRR6264674,Population Characteristics:Health
9946,SRR6264677,Population Characteristics:Health
9947,SRR6264678,Population Characteristics:Health
9948,SRR6264679,Population Characteristics:Health
9949,SRR6264680,Population Characteristics:Health
9950,SRR6264681,Population Characteristics:Health
9951,SRR6264684,Population Characteristics:Health
9952,SRR6264687,Population Characteristics:Health
9953,SRR6264689,Population Characteristics:Health
9954,SRR6264690,Population Characteristics:Health
9955,SRR6264693,Population Characteristics:Health
9956,SRR6264696,Population Characteristics:Health
9957,SRR6264698,Population Characteristics:Health
9958,SRR6264699,Population Characteristics:Health
9959,SRR6264700,Population Characteristics:Health
9960,SRR6264702,Population Characteristics:Health
9961,SRR6264710,Population Characteristics:Health
9962,SRR6264713,Population Characteristics:Health
9963,SRR6264714,Population Characteristics:Health
9964,SRR6264715,Population Characteristics:Health
9965,SRR6264719,Population Characteristics:Health
9966,SRR6264720,Population Characteristics:Health
9967,SRR6264725,Population Characteristics:Health
9968,SRR6264726,Population Characteristics:Health
9969,SRR6264732,Population Characteristics:Health
9970,SRR6264734,Population Characteristics:Health
9971,SRR6264735,Population Characteristics:Health
9972,SRR6264736,Population Characteristics:Health
9973,SRR6264739,Population Characteristics:Health
9974,SRR6264740,Population Characteristics:Health
9975,SRR6264741,Population Characteristics:Health
9976,SRR6264742,Population Characteristics:Health
9977,SRR6264743,Population Characteristics:Health
9978,SRR6264744,Population Characteristics:Health
9979,SRR6264745,Population Characteristics:Health
9980,SRR6264746,Population Characteristics:Health
9981,SRR6264747,Population Characteristics:Health
9982,SRR6264748,Population Characteristics:Health
9983,SRR6264749,Population Characteristics:Health
9984,SRR6264750,Population Characteristics:Health
9985,SRR6264753,Population Characteristics:Health
9986,SRR6264757,Population Characteristics:Health
9987,SRR6264759,Population Characteristics:Health
9988,SRR6264761,Population Characteristics:Health
9989,SRR6264762,Population Characteristics:Health
9990,SRR6264763,Population Characteristics:Health
9991,SRR6264765,Population Characteristics:Health
9992,SRR6264768,Population Characteristics:Health
9993,SRR6264769,Population Characteristics:Health
9994,SRR6264773,Population Characteristics:Health
9995,SRR6264774,Population Characteristics:Health
9996,SRR6264775,Population Characteristics:Health
9997,SRR6264777,Population Characteristics:Health
9998,SRR6264779,Population Characteristics:Health
9999,SRR6264781,Population Characteristics:Health
10000,SRR6264783,Population Characteristics:Health
10001,SRR6264785,Population Characteristics:Health
10002,SRR6264787,Population Characteristics:Health
10003,SRR6264788,Population Characteristics:Health
10004,SRR6264792,Population Characteristics:Health
10005,SRR6264793,Population Characteristics:Health
10006,SRR6264794,Population Characteristics:Health
10007,SRR6264798,Population Characteristics:Health
10008,SRR6264799,Population Characteristics:Health
10009,SRR6264800,Population Characteristics:Health
10010,SRR6264803,Population Characteristics:Health
10011,SRR6264805,Population Characteristics:Health
10012,SRR6264806,Population Characteristics:Health
10013,SRR6264807,Population Characteristics:Health
10014,SRR6264808,Population Characteristics:Health
10015,SRR6264811,Population Characteristics:Health
10016,SRR6264812,Population Characteristics:Health
10017,SRR6264814,Population Characteristics:Health
10018,SRR6264815,Population Characteristics:Health
10019,SRR6264818,Population Characteristics:Health
10020,SRR6264819,Population Characteristics:Health
10021,SRR6264821,Population Characteristics:Health
10022,SRR6264822,Population Characteristics:Health
10023,SRR6264823,Population Characteristics:Health
10024,SRR6264824,Population Characteristics:Health
10025,SRR6264825,Population Characteristics:Health
10026,SRR6264827,Population Characteristics:Health
10027,SRR6264828,Population Characteristics:Health
10028,SRR6264829,Population Characteristics:Health
10029,SRR6264831,Population Characteristics:Health
10030,SRR6264834,Population Characteristics:Health
10031,SRR6264835,Population Characteristics:Health
10032,SRR6264836,Population Characteristics:Health
10033,SRR6264837,Population Characteristics:Health
10034,SRR6264838,Population Characteristics:Health
10035,SRR6264839,Population Characteristics:Health
10036,SRR6264840,Population Characteristics:Health
10037,SRR6264841,Population Characteristics:Health
10038,SRR6264842,Population Characteristics:Health
10039,SRR6264843,Population Characteristics:Health
10040,SRR6264844,Population Characteristics:Health
10041,SRR6264845,Population Characteristics:Health
10042,SRR6264846,Population Characteristics:Health
10043,SRR6264847,Population Characteristics:Health
10044,SRR6264848,Population Characteristics:Health
10045,SRR6264849,Population Characteristics:Health
10046,SRR6264850,Population Characteristics:Health
10047,SRR6264854,Population Characteristics:Health
10048,SRR6264858,Population Characteristics:Health
10049,SRR6264859,Population Characteristics:Health
10050,SRR6264860,Population Characteristics:Health
10051,SRR6264861,Population Characteristics:Health
10052,SRR6264862,Population Characteristics:Health
10053,SRR6264863,Population Characteristics:Health
10054,SRR6264871,Population Characteristics:Health
10055,SRR6264872,Population Characteristics:Health
10056,SRR6264873,Population Characteristics:Health
10057,SRR6264874,Population Characteristics:Health
10058,SRR6264879,Population Characteristics:Health
10059,SRR6264885,Population Characteristics:Health
10060,SRR6264886,Population Characteristics:Health
10061,SRR6264887,Population Characteristics:Health
10062,SRR6264889,Population Characteristics:Health
10063,SRR6264891,Population Characteristics:Health
10064,SRR6264893,Population Characteristics:Health
10065,SRR6264894,Population Characteristics:Health
10066,SRR6264895,Population Characteristics:Health
10067,SRR6264896,Population Characteristics:Health
10068,SRR6264897,Population Characteristics:Health
10069,SRR6264898,Population Characteristics:Health
10070,SRR6264900,Population Characteristics:Health
10071,SRR6264903,Population Characteristics:Health
10072,SRR6264904,Population Characteristics:Health
10073,SRR6264905,Population Characteristics:Health
10074,SRR6264906,Population Characteristics:Health
10075,SRR6264911,Population Characteristics:Health
10076,SRR6264912,Population Characteristics:Health
10077,SRR6264913,Population Characteristics:Health
10078,SRR6264915,Population Characteristics:Health
10079,SRR6264918,Population Characteristics:Health
10080,SRR6264919,Population Characteristics:Health
10081,SRR6264920,Population Characteristics:Health
10082,SRR6264921,Population Characteristics:Health
10083,SRR6264924,Population Characteristics:Health
10084,SRR6264925,Population Characteristics:Health
10085,SRR6264926,Population Characteristics:Health
10086,SRR6264928,Population Characteristics:Health
10087,SRR6264929,Population Characteristics:Health
10088,SRR6264930,Population Characteristics:Health
10089,SRR6264934,Population Characteristics:Health
10090,SRR6264935,Population Characteristics:Health
10091,SRR6264938,Population Characteristics:Health
10092,SRR6264940,Population Characteristics:Health
10093,SRR6264941,Population Characteristics:Health
10094,SRR6264942,Population Characteristics:Health
10095,SRR6264943,Population Characteristics:Health
10096,SRR6264944,Population Characteristics:Health
10097,SRR6264948,Population Characteristics:Health
10098,SRR6264961,Population Characteristics:Health
10099,SRR6264962,Population Characteristics:Health
10100,SRR6264980,Population Characteristics:Health
10101,SRR6264981,Population Characteristics:Health
10102,SRR6264982,Population Characteristics:Health
10103,SRR6264983,Population Characteristics:Health
10104,SRR6264985,Population Characteristics:Health
10105,SRR6264987,Population Characteristics:Health
10106,SRR6264988,Population Characteristics:Health
10107,SRR6264989,Population Characteristics:Health
10108,SRR6264990,Population Characteristics:Health
10109,SRR6264992,Population Characteristics:Health
10110,SRR6264994,Population Characteristics:Health
10111,SRR6264998,Population Characteristics:Health
10112,SRR6265000,Population Characteristics:Health
10113,SRR6265001,Population Characteristics:Health
10114,SRR6265003,Population Characteristics:Health
10115,SRR6265006,Population Characteristics:Health
10116,SRR6265007,Population Characteristics:Health
10117,SRR6265010,Population Characteristics:Health
10118,SRR6265012,Population Characteristics:Health
10119,SRR6265016,Population Characteristics:Health
10120,SRR6265017,Population Characteristics:Health
10121,SRR6265018,Population Characteristics:Health
10122,SRR6265019,Population Characteristics:Health
10123,SRR6265022,Population Characteristics:Health
10124,SRR6265024,Population Characteristics:Health
10125,SRR6265025,Population Characteristics:Health
10126,SRR6265027,Population Characteristics:Health
10127,SRR6265028,Population Characteristics:Health
10128,SRR6265029,Population Characteristics:Health
10129,SRR6265030,Population Characteristics:Health
10130,SRR6265032,Population Characteristics:Health
10131,SRR6265033,Population Characteristics:Health
10132,SRR6265034,Population Characteristics:Health
10133,SRR6265035,Population Characteristics:Health
10134,SRR6265037,Population Characteristics:Health
10135,SRR6265039,Population Characteristics:Health
10136,SRR6265045,Population Characteristics:Health
10137,SRR6265047,Population Characteristics:Health
10138,SRR6265049,Population Characteristics:Health
10139,SRR6265050,Population Characteristics:Health
10140,SRR6265052,Population Characteristics:Health
10141,SRR6265053,Population Characteristics:Health
10142,SRR6265055,Population Characteristics:Health
10143,SRR6265056,Population Characteristics:Health
10144,SRR6265057,Population Characteristics:Health
10145,SRR6265060,Population Characteristics:Health
10146,SRR6265061,Population Characteristics:Health
10147,SRR6265062,Population Characteristics:Health
10148,SRR6265063,Population Characteristics:Health
10149,SRR6265064,Population Characteristics:Health
10150,SRR6265066,Population Characteristics:Health
10151,SRR6265067,Population Characteristics:Health
10152,SRR6265069,Population Characteristics:Health
10153,SRR6265075,Population Characteristics:Health
10154,SRR6265077,Population Characteristics:Health
10155,SRR6265079,Population Characteristics:Health
10156,SRR6265080,Population Characteristics:Health
10157,SRR6265082,Population Characteristics:Health
10158,SRR6265083,Population Characteristics:Health
10159,SRR6265084,Population Characteristics:Health
